name,ID_Number,Age,Site_ID
Jane Smith,8099820098,35,1
John Doe,4091723039,24,1
Anthony Moore,7486964751,30,0
Jane Smith,3146140454,40,0
Anthony Moore,7180574725,35,0
John Doe,4861249346,45,1
Jane Smith,8108998437,35,1
Jane Smith,6147072490,24,1
Anthony Moore,9026534916,40,0
John Doe,3994708736,40,1
John Doe,2138341945,30,1
John Doe,4525945026,45,1
Anthony Moore,0848159243,35,0
Anthony Moore,6326967838,40,1
Jane Smith,3050142352,45,0
Anthony Moore,5659049232,30,1
John Doe,7053570984,35,1
John Doe,4024610622,24,0
John Doe,1424697866,45,1
Jane Smith,9630559134,45,0
Jane Smith,9535592376,40,0
Jane Smith,2079682611,35,1
Jane Smith,3008392349,45,1
John Doe,1953272502,45,1
John Doe,3798123178,24,0
Jane Smith,1447210260,40,1
John Doe,2694373467,30,0
Anthony Moore,8127103705,35,0
John Doe,9853140658,40,0
Anthony Moore,2591053759,45,1
Jane Smith,5729816387,45,1
John Doe,8670584579,30,0
Jane Smith,6664348715,24,1
John Doe,1656604740,40,1
Jane Smith,8104518659,35,0
John Doe,4272411887,40,0
Jane Smith,4728283271,40,0
John Doe,8949513229,35,0
Jane Smith,4766759460,35,1
John Doe,8843952927,24,0
Jane Smith,0614874680,40,0
Jane Smith,3116507027,35,0
John Doe,4695896940,40,0
John Doe,9806616838,40,1
John Doe,9810776940,24,0
Jane Smith,0395928241,30,1
Jane Smith,5659675883,24,1
Anthony Moore,1156412748,45,1
Jane Smith,6156806490,40,1
John Doe,2507415820,40,0
Jane Smith,5061962261,40,1
Anthony Moore,3867247534,30,1
Jane Smith,4527950944,24,0
Anthony Moore,7816880270,24,0
Jane Smith,9802797257,35,1
Jane Smith,2052957352,45,0
Anthony Moore,3356906553,40,0
John Doe,6872857291,35,1
John Doe,8625700840,45,0
John Doe,4304409779,24,1
Anthony Moore,7765278057,45,1
John Doe,7303391592,40,0
Jane Smith,3786981152,45,1
John Doe,9957150034,45,1
John Doe,1494985302,30,0
Anthony Moore,9267205200,30,1
Jane Smith,8911490418,30,1
Jane Smith,9636352055,45,0
John Doe,1043297095,30,1
John Doe,9409869033,30,1
Jane Smith,1074841493,24,0
John Doe,0961145845,30,0
Jane Smith,4587789183,40,0
Anthony Moore,7970325752,35,1
Jane Smith,0932088167,35,0
Anthony Moore,1374273462,35,1
Jane Smith,8980169958,35,0
Jane Smith,9104396404,40,1
John Doe,4451795481,40,0
John Doe,5426994265,30,1
John Doe,6116886081,30,0
John Doe,9423988196,45,0
Jane Smith,5399100666,24,1
Jane Smith,6624930457,40,1
Anthony Moore,7125602605,45,1
John Doe,9962208706,45,1
Jane Smith,0727818195,45,0
Jane Smith,1589296916,35,0
Anthony Moore,0360546851,40,1
Jane Smith,9889351563,40,1
Anthony Moore,7627125399,40,0
Anthony Moore,4367069389,35,0
John Doe,8155096627,35,1
Anthony Moore,5942455170,35,1
John Doe,6152200846,35,1
Anthony Moore,5630501119,24,1
Anthony Moore,7859331822,24,1
Anthony Moore,4208026246,40,0
Anthony Moore,1678641926,30,0
Anthony Moore,2793251882,30,1
Jane Smith,9547258060,45,1
Jane Smith,4958027685,45,0
John Doe,6132918579,40,0
Anthony Moore,2024211909,35,0
John Doe,5067181762,30,0
Anthony Moore,3246398583,24,0
Jane Smith,0600689933,24,1
Jane Smith,5382992352,24,1
Anthony Moore,5807738878,45,1
Jane Smith,4330546721,24,1
John Doe,4602783711,35,0
John Doe,0865727487,45,0
Anthony Moore,1251975798,30,1
John Doe,0667120394,30,1
John Doe,7776944121,45,0
John Doe,0199706354,40,0
John Doe,0990506335,40,1
John Doe,5752826947,40,1
Anthony Moore,1844057698,45,1
Anthony Moore,7240108062,30,0
Jane Smith,4686336903,35,1
Jane Smith,2454548608,40,1
Anthony Moore,2155120673,24,0
Jane Smith,6248586395,30,0
Jane Smith,3157033703,45,0
Anthony Moore,2661583491,45,1
John Doe,9438072829,35,0
Jane Smith,5481553357,24,0
Jane Smith,6328248849,30,0
John Doe,5901465672,35,0
Anthony Moore,5324588391,24,0
Jane Smith,8720915998,40,0
John Doe,5634367563,24,0
Jane Smith,9894765569,40,1
Jane Smith,5161995389,30,1
Anthony Moore,8486437971,35,1
Anthony Moore,1341599744,40,1
Anthony Moore,2138282119,30,0
Jane Smith,8604136402,40,0
Jane Smith,5506639263,40,1
Jane Smith,4339033447,35,1
Jane Smith,3837358262,35,1
John Doe,0172723713,24,1
John Doe,8264699854,30,0
Anthony Moore,3118028575,40,0
Anthony Moore,4815263609,24,1
John Doe,0258426254,24,1
John Doe,2209699505,45,0
Jane Smith,5866965126,35,1
Jane Smith,7485004443,30,0
Jane Smith,1124269198,24,0
Jane Smith,2022376866,30,0
John Doe,3064991152,24,0
John Doe,4710233487,45,0
John Doe,8859319124,40,0
Jane Smith,4034944056,35,0
Anthony Moore,7725431431,40,0
Anthony Moore,3767257080,45,0
Jane Smith,0664987241,40,1
Anthony Moore,2140953511,45,0
Anthony Moore,2176875344,40,1
Anthony Moore,9640405960,45,1
Anthony Moore,2501718748,24,1
John Doe,0866385473,30,1
Jane Smith,8934120233,24,1
John Doe,0875432610,24,1
Jane Smith,7150379560,24,0
John Doe,2419041565,30,0
John Doe,3833259166,45,0
Anthony Moore,7564043460,24,0
John Doe,1584552825,40,0
John Doe,4540172221,24,1
John Doe,6506795640,30,0
Jane Smith,3974127836,30,0
Anthony Moore,2205588824,30,0
Anthony Moore,8901783108,35,1
John Doe,5082008312,24,0
Anthony Moore,8064018593,45,1
Jane Smith,7890678834,30,1
Anthony Moore,7142934442,24,0
John Doe,7067436354,40,1
John Doe,6927964395,24,0
John Doe,9616398191,24,0
Anthony Moore,4127022947,40,0
Jane Smith,1702790459,40,0
John Doe,9417591748,40,0
John Doe,6288122658,45,1
Jane Smith,5451055428,40,0
Jane Smith,6489250797,30,0
Anthony Moore,7200775378,40,1
Jane Smith,9218475346,45,1
Anthony Moore,1091364935,35,0
John Doe,3950272739,24,0
Jane Smith,1877832164,24,1
John Doe,7389040458,24,1
John Doe,9362802763,40,0
John Doe,2226892686,40,0
John Doe,1142488403,30,1
Jane Smith,4358403048,35,0
Anthony Moore,1642444352,24,1
John Doe,0244525770,30,0
John Doe,7059332560,30,0
Anthony Moore,7189418964,40,1
Jane Smith,9919867050,45,1
John Doe,4013365013,30,0
Jane Smith,2577404218,40,1
Jane Smith,4031785819,24,1
John Doe,9746708641,24,0
Jane Smith,7531142779,35,0
Anthony Moore,8383078312,24,0
Anthony Moore,5926695870,45,0
John Doe,2408219280,35,0
Anthony Moore,9778968094,35,1
Anthony Moore,4972582652,24,0
John Doe,9423014150,35,1
Jane Smith,4450962582,40,0
John Doe,4374765391,45,0
John Doe,5063872999,40,0
John Doe,2275339370,30,1
Anthony Moore,4672905199,24,1
Anthony Moore,0971764704,45,1
John Doe,8101769149,45,0
John Doe,9408987325,35,1
Anthony Moore,8039437213,45,1
Jane Smith,1024127758,35,0
Jane Smith,6971503828,30,0
Anthony Moore,9730888277,45,0
Jane Smith,1817797012,45,0
John Doe,8575413004,45,1
Jane Smith,4842150012,45,1
Anthony Moore,1166325206,30,0
John Doe,1568877907,45,0
Jane Smith,2958531794,35,0
John Doe,9549968548,35,0
Jane Smith,3259067215,24,0
Jane Smith,0901875535,40,1
Jane Smith,6774517161,24,1
Jane Smith,7062159495,45,1
John Doe,6323743469,35,1
Anthony Moore,7076039508,30,0
Jane Smith,9704415446,24,0
Anthony Moore,3721742151,30,1
Anthony Moore,2064955216,30,0
John Doe,0473344074,30,0
Jane Smith,1314036729,45,0
John Doe,5077266034,45,0
Anthony Moore,6232672986,45,1
John Doe,4975315693,40,1
Anthony Moore,5165748059,45,1
Anthony Moore,2957518290,40,1
Jane Smith,3426075185,30,0
John Doe,5126421982,45,0
John Doe,0067603762,35,0
Jane Smith,8004159417,35,0
Jane Smith,4767408435,35,1
Jane Smith,4282587363,45,1
Jane Smith,6565017099,35,1
Jane Smith,5698665056,30,0
Jane Smith,5830221099,45,1
Anthony Moore,6862313752,45,0
Anthony Moore,6999936769,30,0
Jane Smith,4626724258,45,0
Anthony Moore,8397158618,30,1
Anthony Moore,1972549033,45,0
Jane Smith,8649385127,40,1
John Doe,4023031351,40,0
Jane Smith,0897449369,40,1
John Doe,1124969470,40,1
Anthony Moore,9570423724,30,0
Anthony Moore,6427707561,35,1
Jane Smith,0311072901,40,1
John Doe,8157475308,24,0
Jane Smith,7957047215,35,0
Anthony Moore,2143114111,45,1
Anthony Moore,7006342859,24,1
Jane Smith,1352848187,30,1
Anthony Moore,9840021404,35,0
John Doe,5959103858,40,0
Jane Smith,7605736142,40,0
Jane Smith,1312460643,24,0
Jane Smith,3341451154,24,1
John Doe,9587281547,35,0
John Doe,4177702755,24,1
John Doe,6837778815,45,1
Jane Smith,4314106266,40,1
Jane Smith,7817346481,24,0
Jane Smith,5455838164,30,1
Anthony Moore,3064359944,35,0
Jane Smith,6304244118,40,1
John Doe,6484344372,40,0
Jane Smith,5407568960,24,1
Anthony Moore,4338638718,30,0
John Doe,3471481275,40,1
Jane Smith,8037419515,45,0
Jane Smith,7302059711,40,0
Jane Smith,5224125804,24,0
Jane Smith,5321686593,30,0
Anthony Moore,8308343350,40,1
John Doe,1266571130,30,1
John Doe,4238821877,45,0
Jane Smith,9678946809,40,1
John Doe,9760233925,45,0
John Doe,8575928715,35,0
Anthony Moore,7121437714,30,0
Anthony Moore,6035747956,45,0
Anthony Moore,3362595534,35,0
Jane Smith,7162016137,35,1
Anthony Moore,0032748945,45,1
Anthony Moore,2298081788,30,1
Jane Smith,5511825198,45,1
Anthony Moore,1687158538,35,0
Jane Smith,2857281452,30,0
Jane Smith,7202144320,24,0
Anthony Moore,8109944698,24,1
Jane Smith,4311049437,45,1
John Doe,4064020940,35,0
Jane Smith,6529013389,35,1
Anthony Moore,2524863422,24,1
John Doe,3573430128,24,1
Anthony Moore,1760853100,30,0
Jane Smith,5038648184,40,1
John Doe,6874538443,40,1
Jane Smith,9034850561,30,1
Anthony Moore,8108711804,40,0
John Doe,9951733669,45,0
Anthony Moore,2432740730,35,1
John Doe,1918739716,24,1
Anthony Moore,0510473931,40,0
John Doe,6921810307,35,0
Anthony Moore,7408570747,30,0
John Doe,9615511709,45,0
John Doe,7988882829,24,1
Jane Smith,2373291492,35,1
John Doe,0179482500,40,0
Anthony Moore,6857869641,35,1
Anthony Moore,6542648669,40,0
Jane Smith,6874836161,24,0
Jane Smith,3115079327,35,0
Jane Smith,8664986457,24,1
Anthony Moore,9454169006,45,1
John Doe,4727001182,40,1
Jane Smith,8513442571,45,1
Anthony Moore,3962713611,40,0
Anthony Moore,5554043152,40,0
Jane Smith,2698409828,40,0
Anthony Moore,5193178215,35,0
Jane Smith,6100343338,35,1
Anthony Moore,0914601229,35,0
Jane Smith,1742547774,35,1
Jane Smith,9648840728,35,0
Anthony Moore,9947245052,40,1
Jane Smith,3341272446,35,1
Jane Smith,5858209709,24,1
John Doe,6155165553,30,0
Jane Smith,6400143054,35,0
Jane Smith,5777068089,30,0
John Doe,9363726123,40,0
John Doe,1144232495,45,1
Jane Smith,2928537850,45,1
Jane Smith,3050164836,45,0
Jane Smith,4866636318,40,1
Jane Smith,8597242887,24,0
Anthony Moore,1360413465,45,0
John Doe,7391341789,24,0
Anthony Moore,2865466036,35,1
John Doe,1280145871,35,0
Jane Smith,9900420264,24,0
John Doe,4458106096,30,1
Jane Smith,1685834077,35,1
Anthony Moore,0448755803,30,1
Anthony Moore,0859334663,24,0
Anthony Moore,5903831558,30,1
John Doe,0306972988,30,0
John Doe,3446270328,40,1
John Doe,6344674989,35,0
Anthony Moore,3027829447,30,1
John Doe,6651277858,30,1
Jane Smith,6472611685,24,1
Anthony Moore,8871633075,24,1
Jane Smith,3158649296,40,1
John Doe,5492190333,35,0
Jane Smith,7834476067,30,1
Anthony Moore,7071877822,24,1
John Doe,9927315466,35,0
Anthony Moore,2461379764,24,0
Anthony Moore,8861302024,40,0
Anthony Moore,6736310635,30,1
Anthony Moore,1321591493,45,0
Anthony Moore,6126797449,30,0
John Doe,0668228380,40,0
John Doe,2503796881,45,1
Anthony Moore,5719498271,30,1
Anthony Moore,9147638338,24,1
John Doe,9376580021,35,0
John Doe,1784234123,24,1
Anthony Moore,3348194597,45,0
Jane Smith,5682883753,40,1
Anthony Moore,1495541286,40,1
John Doe,5293397706,30,0
Jane Smith,6905221957,40,1
Jane Smith,6556836233,40,0
John Doe,3484924285,30,1
Anthony Moore,0194258134,30,0
Anthony Moore,8799513900,24,1
John Doe,2718087287,45,1
John Doe,8433881514,40,1
Jane Smith,9895151607,30,1
Anthony Moore,1840573937,30,1
Jane Smith,3793045255,35,0
John Doe,4487057540,40,1
Anthony Moore,3497238811,40,1
John Doe,9743836983,35,0
Anthony Moore,9607177279,45,0
Jane Smith,4251244016,40,1
Anthony Moore,4998169013,24,0
Jane Smith,4646444667,24,1
Jane Smith,8073124245,24,1
Anthony Moore,4318046072,35,1
John Doe,2811249120,24,1
Jane Smith,5036581752,45,0
Jane Smith,9428283096,24,1
John Doe,2483638818,24,1
John Doe,1241928072,30,1
John Doe,4398536250,35,1
John Doe,5240072707,24,0
Jane Smith,2908845447,35,0
Anthony Moore,2733649367,35,0
Jane Smith,1260817668,24,1
John Doe,9928128867,40,0
Jane Smith,0585835124,30,0
Jane Smith,3063033230,24,0
Anthony Moore,1572943240,40,1
John Doe,0742700587,35,0
Anthony Moore,1350625515,30,1
Jane Smith,4407358875,35,0
John Doe,6274748163,40,1
Jane Smith,7729928747,35,0
Jane Smith,3184951583,30,0
Jane Smith,4843172466,24,0
Jane Smith,9866555117,45,1
John Doe,7249022552,30,0
Anthony Moore,0661220084,45,0
Anthony Moore,5410504304,30,0
Anthony Moore,1539221278,30,1
Jane Smith,9975590132,24,1
Jane Smith,2745944523,45,0
John Doe,5891861943,24,0
John Doe,9518707277,45,0
Anthony Moore,1268884594,35,0
John Doe,6112921600,24,0
Jane Smith,9680913764,40,0
John Doe,5873866504,40,0
John Doe,3330937176,40,0
Jane Smith,0216640217,30,1
Anthony Moore,2934966802,45,1
Anthony Moore,2276131388,45,1
John Doe,2280659325,45,1
John Doe,7358814732,24,0
Jane Smith,3002354714,40,0
Anthony Moore,5301059096,45,0
John Doe,2684722283,40,0
Anthony Moore,5585637943,24,0
Anthony Moore,1307287177,24,0
Jane Smith,0972403979,35,0
John Doe,0389417982,24,0
Anthony Moore,6527140986,30,1
Jane Smith,3380810932,35,0
Anthony Moore,6812974718,30,0
John Doe,2477097809,24,1
Anthony Moore,9769763410,24,0
Jane Smith,1267076685,40,1
John Doe,4431077161,30,1
Jane Smith,5488707525,35,1
John Doe,9359698949,30,0
Anthony Moore,2886040187,24,1
Anthony Moore,8909081649,30,1
John Doe,6578267627,30,1
Anthony Moore,4250195379,24,1
Anthony Moore,0431257951,24,0
John Doe,3157671481,30,1
John Doe,6908105279,24,0
Jane Smith,8852038444,40,0
John Doe,2536268174,30,0
Anthony Moore,6053201753,40,1
John Doe,9923000937,24,1
Anthony Moore,9243287386,30,0
Anthony Moore,2289922718,45,1
Jane Smith,9907875404,30,0
Anthony Moore,0003041505,45,1
John Doe,8044702786,35,0
Anthony Moore,0647773414,30,1
Anthony Moore,7632781317,24,1
Anthony Moore,2302522774,40,0
Jane Smith,0711798226,24,0
John Doe,3481944360,30,1
Jane Smith,9459505002,30,0
John Doe,0245634425,35,1
John Doe,3272980971,35,0
Jane Smith,5585422498,35,0
John Doe,3978197736,24,0
John Doe,6577878699,40,1
John Doe,5553736623,35,0
Anthony Moore,9811562167,40,0
John Doe,8486962588,40,1
John Doe,4765900788,40,0
Jane Smith,9620526167,45,0
Anthony Moore,2934214030,24,1
Anthony Moore,3607076241,45,0
John Doe,0221774339,40,1
Anthony Moore,0817952473,40,1
John Doe,2648299702,45,0
John Doe,4239253263,35,1
Jane Smith,9192423110,45,0
Jane Smith,7067750810,40,0
John Doe,5685445178,30,1
Anthony Moore,4164353150,24,0
John Doe,4917302236,24,1
Anthony Moore,4232841199,40,1
John Doe,4344420390,24,1
John Doe,6456528480,30,0
Anthony Moore,1718419448,30,1
Anthony Moore,2832837836,35,0
Jane Smith,2874906317,45,1
Anthony Moore,4870175739,45,1
Jane Smith,6538308026,40,1
Jane Smith,2470859826,24,1
John Doe,1998892760,24,1
John Doe,0192891471,30,1
Jane Smith,1833369360,30,1
Anthony Moore,3698033577,24,0
John Doe,0489801239,40,0
Jane Smith,3079279567,45,0
John Doe,3048327527,35,0
Jane Smith,6866240010,24,1
Anthony Moore,6619876358,30,0
Jane Smith,3226678854,30,0
John Doe,6868197306,45,1
Jane Smith,9243773461,24,1
Anthony Moore,0535001278,30,1
John Doe,8334598001,40,0
Anthony Moore,6474032099,35,1
Jane Smith,8972045322,45,0
Jane Smith,1400204965,35,0
John Doe,4206652654,40,1
Anthony Moore,1647287854,40,1
Jane Smith,8688100810,30,0
Anthony Moore,9418460811,35,0
Anthony Moore,6963364898,24,0
John Doe,9120712239,30,1
Anthony Moore,5555715848,35,0
Anthony Moore,6814467097,35,0
Anthony Moore,7389523327,45,0
Jane Smith,0657910901,24,1
John Doe,7906848809,30,0
Jane Smith,0030089824,45,0
John Doe,7106577538,24,1
Jane Smith,2551427094,30,0
Anthony Moore,9286823997,35,0
John Doe,8236786820,30,0
Jane Smith,1210744652,35,1
Anthony Moore,8721411646,30,1
Jane Smith,9589322763,35,1
Jane Smith,1854978165,24,0
Jane Smith,7075864845,35,1
John Doe,3203364435,24,0
Jane Smith,0414605139,35,0
Anthony Moore,6096201507,30,1
Jane Smith,0592006422,45,0
Anthony Moore,5910058699,40,0
Jane Smith,3126141851,30,1
Jane Smith,1369896504,40,1
Anthony Moore,4813744849,35,0
John Doe,5348813780,45,1
John Doe,1902105422,35,1
John Doe,8571980362,45,1
Anthony Moore,7042808844,40,1
Jane Smith,6071588501,40,1
Jane Smith,0013850324,24,0
Anthony Moore,2348135033,24,1
Anthony Moore,8055447655,40,1
John Doe,3498739652,24,1
Anthony Moore,8252020445,30,0
Jane Smith,9157025266,24,1
John Doe,3823211697,40,1
Anthony Moore,9274479500,35,1
John Doe,7256091055,40,0
Jane Smith,1654164498,30,0
John Doe,5581204736,30,1
John Doe,8544381617,45,1
Anthony Moore,7404272066,30,1
John Doe,8006249829,24,1
Anthony Moore,6993850017,40,0
John Doe,7683289857,45,0
John Doe,4855880630,45,1
John Doe,2928266805,30,0
John Doe,9316839752,24,1
Jane Smith,3003101473,30,0
John Doe,5909755609,45,1
Jane Smith,2818096151,40,0
Anthony Moore,7211313449,30,1
John Doe,7970501273,30,1
Jane Smith,8251547989,40,1
John Doe,5897500766,35,1
John Doe,2639885233,24,0
Jane Smith,2729726956,35,1
Jane Smith,3778827648,24,0
Anthony Moore,8021866297,35,0
John Doe,1934748963,30,0
Anthony Moore,7395646009,35,1
Anthony Moore,9648285741,45,1
Jane Smith,7933903394,45,0
John Doe,0763261118,24,0
John Doe,9190992635,24,0
Anthony Moore,8663541951,45,1
John Doe,0355759827,35,1
Jane Smith,3818450652,45,1
John Doe,6700356412,35,1
John Doe,5285803006,45,1
Jane Smith,3540701155,30,1
Jane Smith,9826271320,45,0
John Doe,9741303320,24,0
Jane Smith,8873940487,40,0
John Doe,2125253096,45,0
John Doe,1037732866,35,1
Anthony Moore,1137172669,40,0
John Doe,5781472924,30,0
John Doe,6168688079,45,1
Anthony Moore,0433108690,35,1
Jane Smith,2238973958,24,0
Anthony Moore,2330759500,40,0
Anthony Moore,8049908643,30,0
Anthony Moore,3378661847,45,0
Anthony Moore,3497293516,45,1
Jane Smith,1192876164,40,0
Anthony Moore,6930517844,35,1
John Doe,5109239440,24,1
John Doe,8708157314,45,0
Jane Smith,9115988159,40,0
Jane Smith,3657527977,24,0
Jane Smith,5183471805,24,1
Jane Smith,2798093170,45,0
Anthony Moore,8751678391,30,0
John Doe,8161321779,45,0
John Doe,1535809326,45,1
John Doe,6245470987,24,1
Jane Smith,3183597768,35,1
John Doe,7053538780,45,1
John Doe,7033972561,45,1
Anthony Moore,7005673670,40,1
Jane Smith,1868122550,24,1
John Doe,9228212746,24,0
Anthony Moore,9610532701,45,1
Jane Smith,2764679488,35,0
Anthony Moore,3910786779,35,1
Jane Smith,3203145938,35,0
Anthony Moore,0600099350,24,1
Anthony Moore,8219232322,24,1
Anthony Moore,1107428094,40,0
Jane Smith,7704620219,40,0
Jane Smith,2362631387,35,0
Anthony Moore,0192279112,45,0
John Doe,4062286226,24,0
John Doe,3868475690,40,0
John Doe,0983927836,30,1
Jane Smith,2214769606,45,1
John Doe,1421125165,30,1
John Doe,3086194418,45,1
John Doe,4267925528,24,1
John Doe,8970054532,40,0
John Doe,0454275698,30,0
John Doe,5693568666,35,0
Jane Smith,6770942869,45,1
Anthony Moore,2595666828,45,0
Jane Smith,6372115015,40,1
Anthony Moore,6875260269,35,0
John Doe,3850172112,24,1
Anthony Moore,9127043122,40,1
Jane Smith,0290271163,45,0
Anthony Moore,0899950532,24,0
John Doe,9156874287,30,1
Anthony Moore,3208627826,30,0
Jane Smith,3598941164,35,0
Jane Smith,8050764897,24,0
Anthony Moore,1226209768,45,0
Jane Smith,7720770259,30,1
Jane Smith,8098716160,30,1
Jane Smith,5012904518,24,0
Anthony Moore,8965816349,30,1
Anthony Moore,1137832972,45,0
Jane Smith,2133440905,30,0
Jane Smith,8957196949,35,1
John Doe,7386931113,40,0
Jane Smith,6489652190,30,0
Jane Smith,6632725219,30,1
Jane Smith,1065256933,45,0
John Doe,2651888379,40,1
Jane Smith,4590542217,40,1
John Doe,9173630084,45,1
Jane Smith,9860716342,40,0
